PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,Group
-0.931726873,0.659616395,0.184683938,-0.073085086,-0.056703133,0.37401757,0.30294006,0.609742031,0.213029085,-0.924240312,1.52313734,0.723571812,-0.116971112,-0.568317274,-0.956283287,-0.97203516,0.307445931,-0.197539547,0.519450853,-0.411302396,-0.112474464,0.287501856,0.266075416,-0.128316026,0.034553835,0.032389919,0.206182048,-0.174380148,-0.237938001,-0.339156355,0.527358817,-0.175624712,-0.104217649,0.096116498,0.390505607,0.267033228,0.110260699,0.018470235,0.043810554,0.199036185,-0.176956896,0.066579371,0.031659522,-0.00386506,-0.062023204,-0.014882696,0.163871907,-0.238782181,-0.068849881,-0.103853233,0.004424331,0.02026797,-0.094542233,-0.151795922,0.037503302,0.252843236,0.031496321,0.177849141,-0.061004171,-0.013813082,-0.024213074,0.020910425,0.224950842,-0.071269954,0.121601702,-0.073254702,-0.077886153,0.016479293,-0.120245951,0.011076577,-0.060947156,0.064450163,-0.04375411,-0.001200486,0.123350022,-0.0616873,-0.160244764,-0.063846181,0.023302532,0.056400971,-0.08701416,-0.132848634,-0.061711625,-0.050572852,-0.020349853,0.071065634,-0.033751575,0.059315162,-0.060795015,0.108045638,0.023399049,-0.099699203,0.03485517,-0.063083148,-0.00439641,0.118069779,-0.135764218,-0.011800005,-0.00373027,0.078615221,8
-2.800567961,-0.484818861,2.0625821,1.58578538,-0.171086861,0.136013176,0.432755512,-0.279679881,0.187359568,-0.105324929,1.422558033,1.060682328,0.759157195,0.593847906,3.721850686,-1.102557105,0.080106852,-0.619788105,0.251950581,-0.166527582,0.134418623,-0.677812889,-0.377678068,-0.150707087,0.070596546,0.022713706,-0.382118051,0.382849771,-0.123262114,-0.266081233,-0.245406624,-0.225896645,0.13054101,0.526308565,-0.264391503,-0.136711546,0.296011427,0.025068949,-0.091210265,0.035190465,0.021328121,-0.020957179,-0.087212003,0.085629733,-0.090524811,0.11902183,0.218357239,-0.090729615,0.020189716,0.162043973,-0.155236546,-0.076100629,-0.010310655,-0.079614272,-0.036237478,0.297917772,0.054018452,0.071954227,-0.101607705,-0.220663052,0.223946144,-0.072526775,0.276849329,0.102256114,-0.147180198,0.087368065,-0.105373647,-0.18275728,-0.060018886,0.110479825,0.175205583,-0.069490374,0.014125185,-0.154223146,-0.283675992,-0.298024514,-0.059550818,0.064067512,0.178255991,0.15492416,-0.193467076,0.139334351,0.242707904,0.064360432,0.074955882,0.222710884,-0.029344802,0.163159864,0.21452003,-0.2042834,-0.020723103,0.029812205,-0.162005398,-0.042323849,0.020808954,-0.291922028,0.062147681,0.046482602,-0.211468417,0.192058406,1
-2.595943853,-0.330018485,2.101071517,1.649826171,-0.219563397,0.099998583,0.444741893,-0.113822283,0.157496757,-0.043482555,1.813245284,1.079050761,0.785736087,0.911313878,3.890031508,-1.048555725,0.034416617,-0.274336295,0.237431716,-0.429395523,0.333151131,-0.434468509,-0.241656373,-0.215861026,0.153092389,0.026964297,-0.588139109,-0.144402266,0.191615363,-0.170749764,-0.042225356,-0.081439915,-0.126618898,0.336499929,-0.386375191,-0.016805966,0.083881539,-0.00585184,0.116532371,0.143354172,-0.239665524,0.205030891,-0.231569119,-0.140999895,0.014653342,0.013914478,0.07921131,0.010263987,-0.167029395,-0.009586133,-0.195500583,-0.081155664,0.177722127,-0.054985015,-0.127038351,0.324725155,0.100856617,-0.023824822,0.091858801,0.0649277,0.200981018,-0.052331033,0.086705186,0.001189558,-0.317521345,0.207531555,0.023387316,0.041453709,-0.097634112,0.213968475,0.108447189,0.185825627,-0.032738856,-0.143581604,-0.078228761,-0.355444507,-0.028366558,0.062086069,0.063492233,-0.16459545,-0.078595553,0.197872765,0.022782379,-0.063661369,0.163295722,0.104576429,-0.172284984,0.182738837,0.492498346,-0.172151984,0.005282233,-0.041601622,-0.062526252,-0.147176647,-0.460864841,-0.088073001,-0.257881908,-0.230698231,-0.040787848,-0.042711059,1
-3.444910706,-2.534681073,-0.752113234,-0.357660655,-0.30257653,-0.272210825,0.063825066,-0.002451402,-0.099392328,0.452518655,-0.660379765,-0.378796635,3.992168428,1.869860802,-1.238132781,0.014076529,0.40158211,0.228132538,1.024200469,0.393512044,-0.230791972,-0.368361869,0.216208776,-0.055337828,0.051997072,-0.012888466,-0.252904108,-0.442076975,0.133573258,-0.154116256,-0.055369474,0.053300135,-0.28017212,0.112313635,0.13015282,-0.029591245,0.111502877,0.106036406,-0.114846123,0.099910075,0.104667997,0.13093472,0.39902826,0.018331702,0.127753175,-0.224246338,0.11027321,0.051538666,0.40455779,-0.617123631,-0.224339552,-0.362512438,-0.048149659,-0.01131594,0.299946286,-0.147696754,-0.033971813,0.062611665,-0.193047274,-0.36528529,0.114630541,0.317302007,-0.187398688,0.016490291,-0.299728351,-0.271986381,0.578896479,-0.307910902,0.038645237,0.127189691,0.150933248,-0.172142013,0.224387262,0.233793579,0.080351729,-0.109704544,-0.139339266,0.308626904,0.240046142,0.070417428,-0.575800558,-0.08785878,-0.195981544,-0.506100565,0.017984504,0.218626617,-0.144188913,-0.015160808,-0.222935391,-0.321309073,0.548829741,0.265081743,0.015861219,0.375932651,-0.044205327,-0.088909228,-0.197206686,0.34670288,-0.177498224,0.397714634,5
-0.996835113,1.032950922,-0.241195616,0.155254122,-0.249225395,-0.091977919,1.329224818,2.872197966,0.078397581,0.31950336,-0.805411022,-0.257843757,-0.305988598,0.197675882,0.187062078,0.200142519,-0.036498575,-0.020339432,0.008867023,0.046403906,0.090895153,-0.06730059,0.012389881,0.003597426,0.000626943,0.050813157,-0.022139935,0.077693883,-0.015970689,-0.005933336,-0.020675895,-0.031201657,-0.067158361,-0.051757457,0.002300996,0.12836653,-0.057265215,0.06635168,0.022203426,-0.122370762,-0.051959967,0.079576923,0.114276308,0.12596304,0.101639194,0.022619734,0.114878974,-0.106620161,-0.013048727,-0.022384659,-0.276649652,-0.124925539,0.277557316,0.166272688,0.051658825,-0.038752148,-0.050432596,0.227552246,0.003517216,0.013839964,0.118507013,-0.083427122,-0.17336115,-0.077927971,-0.014767004,0.058054541,-0.129195851,-0.098249336,0.097664518,0.04319147,-0.077518703,-0.112005051,0.022732333,0.223359232,-0.022169496,0.014495293,0.109805806,-0.041982465,-0.107737264,0.15893206,-0.017308274,-0.02549979,-0.139081633,0.030179861,-0.091169577,-0.016303971,-0.058480243,0.117581309,-0.094922051,-0.01469155,0.081502794,-0.034395839,-0.002712697,-0.012234504,0.027265312,-0.046386434,0.026403666,-0.039014481,0.148686694,-0.05573526,8
-1.018731631,1.068271174,-0.25441889,0.164304453,-0.265838736,-0.099361399,1.458164237,3.163429216,0.088474296,0.373473938,-0.936312515,-0.304718253,-0.37045004,0.241649153,0.231656572,0.247590537,-0.040235851,-0.009544784,0.068583005,0.041184319,0.158019159,-0.058161703,-0.008304742,-0.02554719,0.034664723,0.050027841,-0.00429858,0.032132997,0.024616012,-0.001059133,0.025109506,-0.087600174,-0.033360583,-0.019655217,0.057118718,0.022811578,-3.48E-05,0.040041843,0.027477448,-0.037138824,-0.064086393,0.099464598,0.07535439,0.070896933,0.069628515,-0.038578448,0.099863292,-0.056369393,0.047029373,-0.025292529,-0.199369714,-0.10213798,0.232341013,0.089519109,0.052182674,-0.000604598,0.002137139,0.197100756,-0.045707337,-0.008263243,0.065316022,-0.013008699,-0.096293269,-0.109423419,0.061073818,-0.006716042,-0.111928336,-0.048151346,-0.026496146,-0.076216251,0.07331967,-0.10293127,0.024448171,0.045287503,-0.032152996,-0.013840813,0.010130125,0.029676306,0.001130374,0.025132165,-0.001368189,-0.029113624,-0.005591382,0.0221449,0.040723261,-0.022687856,-0.028441256,-0.014236234,0.093798867,0.079628982,0.048786977,-0.082489758,0.025877762,-0.044436245,-0.05626421,0.06469753,-0.024543264,0.046342481,-0.104025383,0.120105235,8
-2.887930701,-1.567659291,-0.234979531,-0.025053523,-0.043975729,0.097793166,-0.06760605,0.588023566,0.257792725,0.087895039,0.614254052,-0.277122125,1.494266001,0.05828551,0.639311218,-0.78778433,0.073457218,0.610840957,-1.388164034,-0.786750633,-0.282376996,1.307890973,0.434684314,-0.242146666,0.173070303,-0.663490999,1.824075923,1.622783697,-1.666906704,0.926526968,0.185021076,1.560319609,-0.993400311,-0.435858385,1.66749857,-0.424519339,0.506380549,1.152039498,-0.403752051,0.40509398,0.23536548,0.141585148,0.937071108,0.63230282,0.448260665,0.316258461,-1.940360581,1.739507147,0.543577815,-0.710228881,0.275165069,-0.018816627,-0.589841188,1.014609727,0.405168968,0.271854784,0.339195637,0.226625918,-0.045958253,-0.261128008,-0.330633275,-0.459677825,-0.333321633,0.14859349,-0.197692762,-0.264743168,-0.387586053,0.222823027,-0.009247527,0.246636387,0.166117069,0.377830889,0.021376172,0.403346859,0.14503264,-0.490115686,0.093529111,-0.042241318,0.005777034,-0.206669276,0.042953709,0.072917135,-0.023967471,-0.027779542,0.265586048,0.091355103,0.075443646,0.106052484,0.184931363,0.155196134,0.091072492,-0.175790094,0.076131242,-0.003782186,0.082841133,-0.108807861,0.038490154,-0.141770614,-0.079984752,0.170683358,8
-0.825416858,0.681139362,0.088110441,-0.239725928,-0.146078538,0.47420579,0.082105574,0.724866085,0.13363612,-0.907361469,1.538188568,0.747937923,-0.293885489,-0.424389674,-1.0094025,-0.928315588,0.215935274,-0.16406497,0.103903834,-0.087218224,0.173444257,-0.23108181,0.271619612,0.198564501,0.110661598,0.254591682,0.004735489,0.154842345,-0.159832517,-0.462666413,0.45360015,0.035129479,-0.382374195,0.061761348,0.247558955,0.306377043,0.131342634,-0.080045006,0.059787491,0.098540734,-0.389157085,-0.14610825,0.073441196,0.205476823,-0.076524156,0.121918682,0.19695108,-0.319454451,0.038272749,-0.133347021,0.078164135,0.054904581,-0.181252824,-0.129094748,-0.06527814,0.283486868,0.052702485,0.150598469,-0.130968623,0.130549975,0.009413079,-0.039248037,0.2020133,-0.092615902,0.071949546,-0.089233904,-0.019270029,0.056615476,-0.032322043,-0.160335738,-0.048201833,0.117622611,0.016294243,0.062488909,0.252543159,-0.047405964,-0.199941699,-0.125927601,0.014473612,-0.081132175,-0.091534537,-0.127863722,-0.070274516,-0.093739076,0.039959114,0.119413841,-0.02451009,0.141551157,0.142085658,0.085388848,-0.036534263,-0.081648306,0.024480238,-0.046043909,-0.072281658,0.158525269,0.093200871,0.123517759,0.054254642,0.086653205,8
-1.02496424,1.079140562,-0.252638228,0.160668673,-0.272421764,-0.108589299,1.521772398,3.277891549,0.102347175,0.392573398,-1.03268262,-0.302291844,-0.363809932,0.228491111,0.245554374,0.252213577,-0.008132986,-0.01080713,0.110402846,0.040487752,0.219012413,-0.072205687,-0.003182986,-0.040438602,0.075743856,0.040214247,0.018211962,0.027810043,0.060854335,-0.026553894,0.066700468,-0.10754365,0.009242255,0.049430447,0.073023372,-0.182720707,0.036329538,-0.040400792,0.014810543,0.113374514,-0.000224558,-0.046040794,-0.058793404,-0.078096526,-0.074674899,-0.021493662,-0.015528242,0.01682372,0.05644406,-0.00780145,0.15548034,0.062250765,-0.112040074,-0.054444574,-0.068304711,0.067182637,0.028019518,-0.086757976,-0.02480643,0.013836661,-0.050836077,0.034530438,0.042031517,0.057869998,0.033090189,0.001932595,0.082963153,0.029454396,-0.060243382,0.010751922,0.021831163,0.075926687,-0.008097944,-0.103185299,0.019368269,0.00479263,-0.036270398,0.027893958,0.059989567,-0.061193518,0.004787884,-0.01670312,0.012837472,0.00300662,0.060349457,0.024580337,0.011259336,-0.070815663,0.042130704,0.030363709,-0.018670613,0.026038433,0.020165333,-0.005328349,-0.043430607,0.013491318,-0.004898349,0.029228328,-0.071651979,0.045240682,8
-3.718680029,-2.839501275,-2.108492324,-0.399837561,4.720198211,0.625303768,-0.532687131,0.076596676,0.065567534,0.224572958,0.093718335,-0.109035844,-0.676738599,-0.303029729,0.114208547,-0.064227016,0.108857501,-0.276985218,0.244184397,-0.073389428,-0.136192973,0.186612065,0.083795693,-0.187560533,-0.130603668,-0.043241699,-0.057720145,-0.024714857,0.417138932,0.083917777,0.173287455,-0.261222531,0.0866641,0.014967833,-0.012360105,0.187013876,0.338650706,0.226090881,-0.013234807,-0.160439037,0.400333295,-0.140020648,0.210119601,-0.158900423,-0.185701544,0.065933445,-0.102953983,-0.158318731,0.123543005,0.107571445,-0.023967828,0.03595509,-0.07088047,-0.122643739,0.210441422,8.63E-05,-0.041060519,-0.163088289,0.385893705,0.022269486,0.165501929,0.165829941,-0.071745403,-0.193533123,0.359201384,-0.108225276,-0.064172549,-0.03890458,-0.097486961,0.0087031,0.109892486,0.136132656,-0.015550965,0.097819551,0.026923314,-0.086298912,0.184912038,0.028365912,-0.169035124,0.129634621,0.051889431,-0.008725875,0.011427518,-0.143618271,-0.071092663,0.336052939,-0.046115736,-0.46543975,0.107792178,-0.222760739,-0.011001702,-0.301974923,-0.103089235,-0.039229119,-0.026257857,0.045452595,0.090034054,-0.081442235,0.004216693,0.102902072,7
-3.752335106,-2.818313682,-2.12159847,-0.402383032,4.789627112,0.694927745,-0.653183188,0.063691424,0.06713121,-0.046193633,0.13470915,-0.135990316,-0.586202359,-0.306541749,0.504419694,0.008597081,-0.02391078,0.139925345,0.706777122,-0.276237301,-0.262324222,0.326704338,0.194472002,-0.029306831,0.520957783,-0.018785444,0.258867802,-0.231861355,-0.167852453,-0.235906385,-0.404227839,0.430311766,0.043109718,0.221666581,-0.070436515,-0.842773488,-0.964768888,-0.046812288,0.249246008,0.15794994,-1.410711935,0.87452858,-0.602926698,-0.404361399,0.027215483,-0.029238973,0.468855258,0.402593055,-0.06853328,-0.3850393,0.54371283,0.128014174,0.537895845,0.116729721,-0.251627072,0.153351855,0.168585121,0.139837214,-0.40309341,0.039565795,0.133436579,-0.171923484,-0.186526128,0.089349327,-0.013364801,-0.009685959,-0.131318821,-0.019667772,0.426736292,-0.130067838,0.00598602,0.102695659,-0.022642756,0.163880338,-0.021497518,0.200103093,0.113332063,-0.023129718,0.107014009,0.003684899,-0.094914449,0.060111788,0.072292386,0.116198191,-0.02730436,-0.104908477,-0.013691579,0.03981237,-0.076677497,0.112910348,-0.005229068,0.064958528,0.002311898,0.038325584,0.051427123,0.057519849,0.121350992,0.01834164,0.025720566,-0.1422481,7
-2.653714999,-0.246690994,2.90052476,2.302860483,0.059062867,-0.019443995,-0.15810437,-0.392713713,0.253324468,0.018354346,-0.356342432,-0.048614203,-0.341868686,-0.285123988,-0.455611411,0.522771187,0.079298017,0.019626619,0.127992692,0.086120415,0.080432964,-0.112520994,0.056932727,-0.054885378,0.065026627,0.116725176,-0.038019114,-0.18433599,-0.307341647,-0.179627596,0.071880462,-0.121160677,-0.004023294,-0.074103523,0.008497067,0.061353729,-0.022528196,0.231861233,0.297668483,-0.152681662,0.019926285,-0.013334805,-0.106960152,0.024183503,-0.09056136,0.197189074,0.052743206,0.210581775,-0.276694233,0.269380109,-0.353105546,-0.078625709,-0.132184107,0.295128293,-0.063575817,-0.072531442,-0.220270208,0.185123428,0.291517177,0.090728173,0.315852314,-0.116363868,0.126366142,-0.065255427,0.084952524,0.088381794,0.172932372,0.145970862,0.292464933,0.042867984,-0.430967481,0.198983817,-0.206354649,0.085435683,-0.242451526,-0.444861056,-0.077120256,0.133258084,-0.131155733,-0.230021553,0.29683956,0.191720237,0.057375632,0.098654801,-0.08396438,-0.121329181,-0.081823572,0.083331101,-0.098459989,-0.330751981,-0.171905065,0.347703501,-0.344583342,-0.095174324,0.356625969,-0.152794693,0.372132962,-0.380203874,0.190059985,-0.336802858,1
-0.826968248,0.821907985,0.174012968,-0.091344568,-0.235290402,0.275188332,0.55795498,0.563433137,0.151977614,-1.011722967,1.528920389,0.963762407,-0.071481615,-0.261301845,-1.003455561,-1.010827348,0.296216318,0.091627982,-0.084671955,-0.479214531,0.240349022,-0.453436065,0.545661523,-0.051023359,0.142331546,0.035031768,-0.015451763,0.170817456,0.218353997,-0.346369067,0.013007475,-0.086461368,0.373194335,0.079061441,-0.54149397,-1.822011902,-0.917331657,-1.612363631,-0.035319807,-1.098944847,0.484239306,0.45871146,0.432796409,0.299338504,-0.063321819,-0.143666066,-0.842450334,0.2635077,-0.075083559,0.216611051,-0.648934652,-2.44E-05,-0.12680059,0.127492699,0.230520024,-0.166509097,0.022014158,0.138301987,0.135364308,-0.058250073,0.19488474,0.052137076,-0.138083591,0.023445696,0.205070458,-0.003140875,-0.012834718,0.127794659,-0.169305288,0.223077347,0.212101607,-0.012953494,0.100941429,0.105353663,0.111262065,0.092489255,0.3236231,-0.180315673,0.080432991,-0.108119904,-0.000818249,-0.102315949,0.031624047,0.17229709,-0.157146167,-0.072318285,0.015503302,-0.038000614,-0.019668114,-0.32880498,-0.226366127,0.173853209,0.016993936,0.0685192,-0.087974153,-0.029581832,-0.027539358,0.2320916,0.040137942,0.270219701,8
-0.919643083,0.609524651,-0.056603649,-0.133927427,0.013347176,0.127948244,0.409120426,0.811796754,0.036834067,-0.357982072,0.120558219,0.232852139,0.387591583,-0.479713677,-0.231522258,0.248442116,0.295338535,-0.476299281,0.469560689,-0.488925639,-0.857665774,0.954114301,-0.18947153,-0.406482629,0.258384957,-0.165211663,-0.007385872,0.738463263,-0.52053748,0.619838732,-0.931577813,1.080599452,-0.127576339,0.624688059,-1.047054791,0.87960033,-0.798059327,0.001286563,-0.480958732,-0.181728916,0.337754866,-0.178271541,0.184408388,0.022479024,-0.020395427,0.146419335,0.667303853,0.264926912,-0.287646757,0.044937707,-0.222294625,-0.034790053,-0.263578669,-0.411312789,0.220044301,0.03108098,-0.437919303,-0.329510155,0.036989719,-0.162330022,0.103993179,0.042405369,-0.10036804,0.072226801,-0.139579564,0.250832863,-0.057611781,-0.036719097,-0.10376657,-0.005142576,0.019268168,0.128509517,-0.030869653,-0.016942141,0.175202992,0.042259158,0.029703478,-0.147777772,0.32473187,-0.150879568,-0.143476596,0.120656703,0.069849985,0.11210063,0.153511504,-0.011271294,-0.079864416,-0.145420164,0.028892875,-0.102445142,-0.033436665,0.045710926,-0.079312243,-0.054664665,-0.025701265,0.04825096,0.014372597,0.058265419,0.037084298,0.096266349,8
-2.884684563,-1.564974524,-0.22240473,-0.00368963,-0.037007137,0.109578162,-0.064598717,0.59862538,0.258794593,0.086179464,0.598284128,-0.242274971,1.381160176,0.028622489,0.644614481,-0.823068242,0.036940611,0.644949741,-1.558597095,-0.797554187,-0.259171347,1.367125582,0.377654088,-0.249201738,0.199385897,-0.676882007,1.796032617,1.575581739,-1.651653992,0.952356886,0.174346642,1.515266376,-0.97411775,-0.457325669,1.679973098,-0.44864276,0.396132729,1.183738439,-0.350747925,0.377524441,0.186313668,-0.008272099,1.052644372,0.727044923,0.54928063,0.357972542,-1.823467262,1.709966814,0.523801656,-0.610661626,0.251171657,0.087254563,-0.565970937,1.062072002,0.162666488,0.252204927,0.497048824,0.159628857,0.061086962,-0.340197048,-0.251181179,-0.229317085,-0.217667113,0.004020389,-0.304626044,-0.15252707,-0.576178078,0.062923422,-0.012812298,0.117407986,0.097606821,0.38657635,0.405027852,0.300538897,0.153649091,-0.444547084,-0.014855336,-0.098627985,0.276040391,-0.319550691,-0.038950026,-0.012730675,0.041502674,0.161539597,0.119373447,0.317079589,0.05595397,0.031931954,-0.038122407,0.114432722,-0.001367894,-0.367290699,0.21037872,-0.067387784,-0.112337256,0.094576432,0.146553236,-0.247713292,0.044046569,-0.052950212,8
-2.330950676,-1.226153455,-0.103430248,-0.014546775,0.369154738,-0.121958972,0.198393035,0.175923315,-0.061814763,0.031395827,0.143945461,0.200555911,1.163052351,0.985159732,-0.417839186,-0.202010536,-0.475024462,1.437787937,-4.634463575,-0.921567876,0.907654616,1.865496707,-0.484211804,-0.972727647,1.048247448,-0.326079087,-0.027143145,-0.519214355,1.223536652,-0.670615703,-0.10070544,-1.159009339,0.321444403,1.058173165,-0.202170104,0.507637865,-0.576813608,0.300082782,-0.147490913,0.087066697,-0.300434163,-0.091116732,0.192004686,0.229697845,0.099081435,0.056841501,0.121992783,0.054241498,-0.197968543,0.082100809,0.052199178,0.163340075,-0.018919801,-0.161243299,-0.048688443,0.070965097,0.043898123,0.102311197,-0.000889935,-0.081466844,-0.001548106,0.020430407,0.161432959,-0.048395224,0.122169575,-0.036074258,0.08119928,-0.049046542,0.059368741,0.05135244,-0.010046815,0.037082802,-0.13206779,-0.049180682,0.032185886,0.042757694,0.074279374,-0.01042692,0.01508079,0.055322494,-0.054024861,0.049723605,-0.001690027,-0.058517768,0.109211479,0.121029371,-0.017939149,0.00153636,-0.08888456,0.03646872,-0.101960735,0.032648095,0.055395567,0.025042695,0.126467769,0.024019128,0.035998865,0.03346588,-0.008469436,0.055795549,8
-0.82581643,0.85115256,0.129403346,-0.135293945,-0.182777407,0.280729969,0.545946052,0.524875168,0.13232651,-1.133313059,1.341458667,0.923868207,-0.131898703,-0.234026214,-1.077754423,-1.012044377,0.245909911,0.167873652,-0.19412448,-0.47621222,0.294881048,-0.402347813,0.469352658,-0.042196625,0.287381304,0.013645571,0.171746159,0.142715413,0.19778605,-0.531124532,-0.163989865,-0.032934965,0.543053754,0.096730784,-0.479176747,-1.784346896,-0.991515282,-1.66065929,0.194593033,-1.155993712,0.370068765,0.444922135,0.391428958,0.296929837,-0.005170817,0.00478264,-0.665397434,0.352293754,-0.124098711,-0.0581253,-0.512322113,-0.080336906,-0.212878407,0.164526009,0.234414149,-0.134856051,-0.020419981,0.147716982,0.149903925,-0.209800252,0.225813349,0.148168408,-0.199725564,0.037016807,0.205197505,-0.051773707,-0.090399628,0.017974605,-0.149332711,0.123876219,0.210205214,-0.045773933,0.07214202,0.183532143,0.125537924,0.134594421,0.29509917,-0.169919049,0.041179114,-0.107532593,0.019477687,-0.061531715,-0.059193386,0.279364349,-0.223444371,-0.167724162,-0.03780722,0.065282966,-0.091736599,-0.318918701,-0.15384785,0.000496769,-0.036998273,0.062157875,-0.136405159,0.038275938,-0.122051048,0.00245883,0.096214775,0.145104517,8
-1.024588469,1.078527374,-0.252413524,0.160515457,-0.272087647,-0.108434186,1.519407012,3.272182212,0.102163834,0.391666847,-1.030107393,-0.301424392,-0.362679789,0.227742364,0.244660983,0.251256545,-0.008100371,-0.010756655,0.109830895,0.04027181,0.217774008,-0.071762175,-0.003162753,-0.040155995,0.075192524,0.039906198,0.018052273,0.027555091,0.06026986,-0.026280038,0.065987495,-0.106372682,0.009136656,0.048842749,0.072119235,-0.180339478,0.035846339,-0.039844323,0.014600912,0.11171464,-0.000221223,-0.045336496,-0.05787138,-0.076846832,-0.073458854,-0.021137996,-0.01526524,0.016536311,0.055452186,-0.007661724,0.152687848,0.061124069,-0.109967209,-0.053430583,-0.066980863,0.065878901,0.027462569,-0.085030703,-0.0243043,0.013551493,-0.049780748,0.033798412,0.041125226,0.056606864,0.03235447,0.001888955,0.081078011,0.028749367,-0.05879214,0.010489854,0.021293872,0.07402648,-0.007891358,-0.10046644,0.018839293,0.004661599,-0.035264225,0.027108465,0.058258369,-0.059407751,0.004645298,-0.016201386,0.012450328,0.002912891,0.058465897,0.023792213,0.010893963,-0.068469195,0.040699999,0.029320284,-0.01801582,0.025114462,0.019437446,-0.0051339,-0.041816799,0.012984327,-0.004711579,0.028100863,-0.068858538,0.04347219,8
-1.020170205,1.067703963,-0.255030102,0.163964169,-0.266516394,-0.101941405,1.463253197,3.174646413,0.088859307,0.376118756,-0.942595972,-0.307832673,-0.359126073,0.249266175,0.229318293,0.249251311,-0.038462369,-0.012100365,0.075510926,0.045501346,0.158077677,-0.057341113,-0.007315318,-0.025789446,0.036468123,0.051759702,-0.002429251,0.02856977,0.0287765,-0.005418653,0.026805479,-0.089072884,-0.036810297,-0.021171987,0.056071187,0.019480167,-0.004696397,0.04224958,0.0312811,-0.041206541,-0.068727296,0.091118058,0.076321585,0.067313518,0.072823973,-0.035764889,0.100758171,-0.062458378,0.041118105,-0.032743922,-0.195193402,-0.114394679,0.223936915,0.094765372,0.040048361,0.005287743,0.001690902,0.204936803,-0.025790727,0.013415117,0.053762265,-0.019481941,-0.084761704,-0.116196648,0.072650227,-0.007868721,-0.140401256,-0.039475951,-0.040401479,-0.083074673,0.077650853,-0.114601455,0.015818934,0.050010298,-0.035530296,-0.009045923,0.010486446,0.021617415,0.00917042,0.023025862,0.006652535,-0.025603923,-0.001568035,0.002877629,0.03893716,-0.025404831,-0.009400782,-0.008970408,0.110607024,0.088191067,0.063327641,-0.098990311,0.033107113,-0.054107046,-0.058500977,0.07084038,-0.02573113,0.058987627,-0.114914643,0.13300769,8
-3.508752614,-2.451954241,-1.253622102,0.104133405,3.108160216,0.424516021,-0.567118833,0.117648225,-0.182562889,0.220599212,-0.487953363,-0.544507838,-0.176769546,-0.062794471,0.300882639,-0.184890069,0.226879422,-0.276765641,-0.055381796,-0.316716419,-0.124879314,0.479589144,0.060247846,-0.090781521,-0.068917533,-0.296835288,0.227679719,0.030577591,-0.018016007,-0.053143214,-1.134889118,0.283805272,0.347251243,-0.209940262,-0.572460706,0.007024093,0.14756185,-0.308604163,0.339797085,0.108120525,0.210248795,-0.738975468,0.129812543,0.407600058,0.549202804,-1.010447027,0.043172623,0.492599884,-0.38572293,0.632260222,-0.305115779,0.099641815,0.357671484,1.53412359,-0.83038201,-0.485153092,-0.410393685,1.372920362,-1.025190132,0.450854279,-0.104889535,-0.458488151,0.833827051,0.886698113,-0.953174285,0.013288549,2.018427148,0.85576889,-2.355805076,-0.043642446,-0.90939162,-0.475795491,0.153942734,-0.354121468,0.340272902,-0.50205661,-0.442373285,0.985066806,-0.256150268,0.68253257,0.195985167,-0.504738399,0.633837429,0.590548674,-1.260127609,0.843439367,1.505795357,-0.310680317,0.074111678,0.399118474,-0.037846716,-0.299043789,-0.373505902,-0.326772402,0.225255116,0.572122829,-0.331091036,-0.227061257,0.345163188,0.090707837,7
